path,terms,scope
reproduction/outputs/ees_transition/archive/186_ADAPTATION_INFORMATION_REVIEW_20260908/check_ceiling_equivalence.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/POLICY_TESTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/PROTOCOL.md,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/PUBLICATION_DATA.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/VERIFIED_ADAPTATION.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/VERIFIED_ADAPTATION_DAILY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/VERIFIED_SAVED_AC.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/VERIFIED_SOURCE_RECORDS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/audit_adaptation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/check_saved_ac.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/check_source_records.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/finish_saved_ac.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/participant_policy.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/prepare_publication_data.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/run_adaptation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/test_policy.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/test_postprocess.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/test_saved_ac.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/189_ADAPTIVE_REQUESTS_20260908/test_saved_audit.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/endogenous_request_choice_v14/ENDOGENOUS_MARGINAL_EXTERNALITY_CELLS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/endogenous_request_choice_v14/ENDOGENOUS_OUT_OF_SAMPLE_SHIFT_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/endogenous_request_choice_v14/ENDOGENOUS_REQUEST_CHOICE_AGGREGATE.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/endogenous_request_choice_v14/ENDOGENOUS_REQUEST_CHOICE_BY_METHOD.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/endogenous_request_choice_v14/ENDOGENOUS_REQUEST_CHOICE_CELLS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/endogenous_request_choice_v14/ENDOGENOUS_REQUEST_CHOICE_RESULTS.json.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/endogenous_request_choice_v14/LOCATION_ROBUST_REQUEST_RESPONSE.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/endogenous_request_choice_v14/LOCATION_ROBUST_REQUEST_RESPONSE.json.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_AGGREGATE_OVERALL.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_BEHAVIORAL_CLOSURE_AUDIT.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_BETA_SENSITIVITY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_CONTROL_CONTRAST.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_DESIGN.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_DIMENSION_CONTRAST_THETA_0.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_EVIDENCE_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_EXTERNALITY_CLASSIFICATION_SENSITIVITY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_GATE_MATERIALITY_SENSITIVITY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_GATE_REASON_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_INTERVAL_DATA.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_PAIRED_PRIMARY_CONTRAST.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_PAIRED_PRIMARY_DISTRIBUTION.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_PENALTY_BEHAVIOR_EFFECT.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_PROFILE_METHOD_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_REALIZED_DELIVERY_AC_AUDIT.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_REALIZED_DELIVERY_AC_AUDIT.json.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_RESULTS.json.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_SETTLEMENT_FEEDBACK_STAGE_COMPARISON.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_SETTLEMENT_FEEDBACK_STAGE_CONTRASTS.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_STEPWISE_CONSEQUENCE_EQUIVALENT.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_STEPWISE_CONSEQUENCE_EQUIVALENT_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_TRAJECTORY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/externality_conditioned_feedback_v16/V16_VERIFIED_TELEMETRY_ASSUMPTION_AUDIT.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/rate_v4_design/V4_FREEZE_DEVELOPMENT/CASE141_SYNTHETIC_RATE_POLICY_V4.yaml,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/rate_v4_design/V4_FREEZE_DEVELOPMENT/fresh_source_design/V12_3_FRESH_SOURCE_ENVELOPE_V5.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/rate_v4_design/V4_FREEZE_DEVELOPMENT/fresh_source_design/V12_3_METHOD_EXECUTION_V8.json.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/pyproject.toml,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/__init__.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/_version.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/ac_solver.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/algebraic_allocation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/allocation_domain.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/allocation_pipeline.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/australian_allocation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/australian_data.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/australian_opendss.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/australian_policy.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/capacity_binding.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/contracts/registry_loader.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/effective_deviation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/engineering_mva.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/errors.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/externality_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/independent_ac_solver.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/injection_adapter.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/metrics.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/mitigation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/__init__.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/ac.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/base.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/calibration.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/common.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/diagnostic.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/evidence.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/network.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/optimization.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/participants.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/provenance.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/scenarios.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/models/validation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/multi_reporter.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/network_parser.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/objective_contracts.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/objective_diagnostics.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/operating_point.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/pair_metrics.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/participant_registry.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/proxy_evaluator.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/reactive_spec.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/request_contracts.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/request_generation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/request_policies.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/request_scenario.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/scenario_execution.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/scenario_registry.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/serialization/__init__.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/serialization/canonical_json.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/serialization/codec.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/serialization/hashing.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/synthetic_rate.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/types/__init__.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/types/collections.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/types/enums.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/types/identifiers.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/types/scalars.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/src/r4r/types/units.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tests/unit/test_australian_data.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tests/unit/test_australian_policy.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tests/unit/test_externality_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tests/unit/test_v16_externality_conditioned_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ac_network_screen_diagnostics.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ac_proxy_diagnostics.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/analyze_ees_australian_external_replay.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/analyze_ees_australian_network_energy_extension.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/analyze_v14_endogenous_request_choice.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/analyze_v16_externality_conditioned_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/audit_ieee141_m1_state_dependent_realized_allocation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/audit_v16_behavioral_closure.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/audit_v16_realized_delivery_ac.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/audit_v16_verified_telemetry_assumption.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/build_ieee141_m1_v2_directed_probe_spec.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/build_ieee141_rate_v4_execution_input.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_active_set.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_allocation_pair.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_feasible_domain.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_five_method_profiles.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_five_method_runner.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_ieee141_context.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_margin_modes.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_objective_problems.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_optimization.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_pair_batch.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_signed_domain.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/diagnostic_solver_allocation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/export_v16_manuscript_figure_data.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ieee141_diagnostic_batch.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ieee141_m1_candidate_guard.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ieee141_m1_joint_trust.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ieee141_m1_rho_policy.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ieee141_m1_source_conic_kkt.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ieee141_rate_v4_design_ac_runner.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/ieee141_rate_v4_groundwork.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/max_export_canonical.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/prepare_ees_australian_case_inputs.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_ieee141_m1_state_dependent_method_execution.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_ieee141_m1_v12_3_mitigation_counterfactual.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_ieee141_m1_v2_directed_probe_ac_truth.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_ieee141_m1_v2_positive_export_feasibility.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_ieee141_reporter_scan.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_v12_3_dynamic_feedback_experiment.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_v12_3_dynamic_horizontal_controls.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_v12_3_multi_reporter_experiment.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_v12_3_request_multiplier_sensitivity.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_v14_location_robust_request_response.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_v15_endogenous_dynamic_access.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/run_v16_externality_conditioned_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/split_identity.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/verify_ees_australian_case_inputs.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/tools/verify_ees_australian_network_energy_endpoint_statistics.py,MIT,Original software/configuration; third-party dependencies excluded
tools/expand_results.py,MIT,Original software/configuration; third-party dependencies excluded
tools/run_public_case.py,MIT,Original software/configuration; third-party dependencies excluded
tools/verify_deposit.py,MIT,Original software/configuration; third-party dependencies excluded
